Date,ProductAsin,RatingScore,ReviewDescription,ReviewId,ReviewReaction,ReviewTitle,ReviewUrl,TotalCategoryRatings,TotalCategoryReviews,Variant
2024-07-29,B0B51CFSC3,4,Such a amazing colour shade nude pink or cream ... Giving premium look ... Worth it product... Thank you!,R2FUGNLIUGAC,0,Worth it product,https://www.amazon.in/gp/customer-reviews/R2FUGNLIUGAC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Calm BeigeStyle Name: Buds VS401
2024-07-17,B0B51CFSC3,4,Good quality buds. Value for money,R25QNEMP12Y1II,0,About sound,https://www.amazon.in/gp/customer-reviews/R25QNEMP12Y1II/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-07-20,B0B51CFSC3,4,Looking nice an quality is good,RD77RSHPCHM76,0,Nice,https://www.amazon.in/gp/customer-reviews/RD77RSHPCHM76/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Calm BeigeStyle Name: Buds VS401
2024-07-09,B0B51CFSC3,4,The sound Quality of the product is good & performance is fantastic and brilliant,RQDCFO93F3JK7,0,Now Highly recommend product,https://www.amazon.in/gp/customer-reviews/RQDCFO93F3JK7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-07-12,B0B51CFSC3,4,Build quality 4Battery 4Connectivity 5Charging 4,R27H4N2YOBWJT1,0,Good product in low price,https://www.amazon.in/gp/customer-reviews/R27H4N2YOBWJT1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Neon WhiteStyle Name: Buds VS402
2024-08-05,B0B51CFSC3,3,Worth it for money. But sound quality is not so good. Ur ears may feel irritated after some time.,R3EV6XXMS2DVAV,0,Money worth,https://www.amazon.in/gp/customer-reviews/R3EV6XXMS2DVAV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Neon BlackStyle Name: Buds VS402
2024-08-05,B0B51CFSC3,3,The design looks good and aesthetic but sometimes I face hearing issues from one or the other earbuds.,R3QVJ3GRAD9QNH,0,Connection issues need to be improved.,https://www.amazon.in/gp/customer-reviews/R3QVJ3GRAD9QNH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B51CFSC3,10973,3648,Colour: Soft LilacStyle Name: Buds VS401
2024-07-09,B0B9788XQ2,4,Comfortable/sound is also good I buy it for calling only & calling is good,RMRJ87NXFRTGS,0,Clear calling,https://www.amazon.in/gp/customer-reviews/RMRJ87NXFRTGS/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2024-03-30,B0B9788XQ2,3,The left one has stopped working after six months.,R1SYWXS0YDQWIB,0,Please send my pay receipt so I can register for the warranty card,https://www.amazon.in/gp/customer-reviews/R1SYWXS0YDQWIB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Jet Black
2024-04-09,B0B9788XQ2,4,Good but some technical issues occurs and then after working smoothly.,R2SULF7IBF0PMY,0,Good sound,https://www.amazon.in/gp/customer-reviews/R2SULF7IBF0PMY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2023-02-22,B0B9788XQ2,4,"I ordered the airbuds in October 2022. So far they have been great. They are very good in fiting. Good for working out, cycling, travelling (I don't prefer while traveling, drive safe). You can't expect a lot from 14mm drivers tbh. The buds play some songs good and some songs bad. The hypersync is the king here. 2.30 secs connecting time is just really impressive. You buds connect to you phone before you wear both of the buds. The only issues I faced are. Somethings while traveling the song just cracks. Like it sounds like someone is using a emf( Electro Magnetic Force Machine) to disturb the signal. And also it says it has 10m connectivity, but I doesn't seem that much. I have used Zebronics Duke Headphones for 2 years. And I would keep my phone on my desk in my bedroom and just walk out in to the hall to grab charger or whatever and come back and the song will be still playing without any issue and crack. But this is not the case with the airbuds. Both have 10m range. So these are only 2 problem faced by me. Otherwise perfect airbuds.",R1JUHN8Y66A8CI,10,One of the best airbuds in the market for this price.,https://www.amazon.in/gp/customer-reviews/R1JUHN8Y66A8CI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2023-10-19,B0B9788XQ2,4,"The Mic Quality is very Good I'm using this earbuds more than 4 Months but still i didn't Get any issues related to mic, and the sound quality is very good but there is no sound cancellation But it decreases the outside noise, then you will not irritate outside sounds.The connectivity of devices is good and fast  it connects very fast to Any phones and iPad also. I didn't face any problem about connectivity.The Case of the Earbuds is Very Descent Simple and The colour is very Pretty.According to me It's Value for Money",RFF936B0BOVVY,1,The Earbud is Good in this price Segment.,https://www.amazon.in/gp/customer-reviews/RFF936B0BOVVY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2024-03-01,B0B9788XQ2,3,Purchased on 05/07/2023. It is not working w.e.f 05/04/2024. Started malfunctioning within 1 year.,R1RFW2INFYC68A,0,Inferior,https://www.amazon.in/gp/customer-reviews/R1RFW2INFYC68A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Snow White
2024-07-09,B0B9788XQ2,5,Very good product,R3GRE61MRL3W1,0,Single ear burd working 2nd not charging,https://www.amazon.in/gp/customer-reviews/R3GRE61MRL3W1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Snow White
2024-03-17,B0B9788XQ2,4,This product is really nice…thanks Noise & Amazon,RZZ2KS79B2J8C,0,Product validation,https://www.amazon.in/gp/customer-reviews/RZZ2KS79B2J8C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Snow White
2023-08-16,B0B9788XQ2,5,"I bought this for my daily usage and I have to say this is a very good product.Starting withSound Quality: 8/10 - You can enjoy music with no issues.Battery Life: 10/10 - I use this product on a daily basis and only charge twice a week, which says the battery is amazing. Also, it charges fast within 10mins.Build Quality: 8/10 - Does fit properly in my ear, I prefer earphones without buds because of my unusual ear size. This product is perfect for my ears and also build is good with no uneven shapes or difficulty to handle.Connectivity: 8/10 - I had issues connecting at first but it was just a first-time hassle, once you are connected with your phone. You don't have to worry about it. I also use it for meetings on my laptop so it's just a single click to connect and disconnect. You won't have any issues with connectivity.Overall, the product is great and fairly budget-proof.Highly recommend if someone is planning to buy this.Thanks,",R2D4RXCIDUHS1Y,4,Impressed by the quality and daily usage.,https://www.amazon.in/gp/customer-reviews/R2D4RXCIDUHS1Y/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Snow White
2024-02-20,B0B9788XQ2,4,"Design & colour are very good, but when you wear it for a long time it hurts",R12LAD4QZSS4KE,0,Good sound but a little uncomfortable,https://www.amazon.in/gp/customer-reviews/R12LAD4QZSS4KE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0B9788XQ2,4892,1718,Colour: Mint Green
2024-07-28,B0C23MGYWM,3,Good sound quality,R1ZDSLWQ673LQP,0,Good,https://www.amazon.in/gp/customer-reviews/R1ZDSLWQ673LQP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Forest Green
2024-06-19,B0C23MGYWM,3,"Good Sound quality, doesn't fit good, good battery life, not suitable for gaming, fast connection, but it's good the price that I have bought.",R1023RCMXM3AMB,0,Good at it's price range,https://www.amazon.in/gp/customer-reviews/R1023RCMXM3AMB/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Matte Black
2024-06-25,B0C23MGYWM,3,Good sound quality but after 6 months one left ear buds not working,R2ZOEV3SNNF6RG,0,ypanwar172@gmail.com,https://www.amazon.in/gp/customer-reviews/R2ZOEV3SNNF6RG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 14 HoursColour: Olive Green
2024-04-20,B0C23MGYWM,4,"Sound quality is decent. But I personally didn't like the built quality much. Have used few other earbuds and this one is average as compared to them. My usage is only for music, so I went for this.They are good to use for some time , not meant for prolonged use . Touch sensitivity is good.",R1K94O2S6M8ITV,0,Decent product for the price range,https://www.amazon.in/gp/customer-reviews/R1K94O2S6M8ITV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Ivory White
2024-05-18,B0C23MGYWM,3,It's not working properly,R3HP3DLFRTU2GF,0,Noise,https://www.amazon.in/gp/customer-reviews/R3HP3DLFRTU2GF/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Matte Black
2024-05-13,B0C23MGYWM,3,ok,R3AAZSZVC5FC70,0,sound,https://www.amazon.in/gp/customer-reviews/R3AAZSZVC5FC70/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Forest Green
2024-05-03,B0C23MGYWM,3,But i don't like this box,R1U9SABG4SK8MI,0,Battery backup is good,https://www.amazon.in/gp/customer-reviews/R1U9SABG4SK8MI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Forest Green
2023-06-13,B0C23MGYWM,4,"ok so its been a few months sice i have been using it so i think now i can give a clear picture about it . Since the price was just 1k i did't expect much from this tws but let me tell you ... i was prowen wrongthe sond quality is pretty nice ..... now you should't be expecting dolby atmos suround sound and all when you are going for a tws at this range .....but for the others who wants to have a good enough experience with music and calls , this is great ..... The tws is pretty loud and you can hear your favorite music quite wonderfuly , the charging ispretty fast and connection is quick .....now the only problem you might face is that it creats a sort of preassure in your ear canal with is slightly irritating ... but if you adjust the buds a little , you'll be good to goother than that the only other flaw i found was that the case flap is a single layer plasting which is too lightnow for those of you who need a tws for 1k and need a deasent quality sound and calls go for it .....",R1E6AJIEBIO8PC,20,for this cost? im amazed,https://www.amazon.in/gp/customer-reviews/R1E6AJIEBIO8PC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 14 HoursColour: Snow White
2024-04-19,B0C23MGYWM,3,Good,RZR73OB0VCP3T,0,Good,https://www.amazon.in/gp/customer-reviews/RZR73OB0VCP3T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 14 HoursColour: Snow White
2024-08-01,B0C23MGYWM,5,Keep Improvise,RPL9J7SL83XYK,0,Good,https://www.amazon.in/gp/customer-reviews/RPL9J7SL83XYK/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0C23MGYWM,22152,4854,Style Name: Buds VS201 60 HoursColour: Matte Black
2024-07-14,B09Y5MP7C4,4,बहुत ही बेहतरीन प्रोडक्ट है साथ में छोटा चार्जिंग केबलएक्स्ट्रा एयर रबर साथ में इस्टीकर भी वाकई कमाल है आवाज सबसे बेस्टथैंक्स आल मेम्बर,R1FTEGDXIBD6QU,0,पैसा वसूल प्रोडक्ट,https://www.amazon.in/gp/customer-reviews/R1FTEGDXIBD6QU/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Charcoal Black
2024-07-27,B09Y5MP7C4,4,Value for money,R1X1KUGFITSD1S,0,Good product,https://www.amazon.in/gp/customer-reviews/R1X1KUGFITSD1S/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Charcoal Black
2024-07-26,B09Y5MP7C4,4,Compact and good,R7QM0PN5CSBDL,0,Good,https://www.amazon.in/gp/customer-reviews/R7QM0PN5CSBDL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Mint Green
2024-07-26,B09Y5MP7C4,4,"Used for 10months, no problems yet",R1B5VAFHAO8LI4,1,Good buds,https://www.amazon.in/gp/customer-reviews/R1B5VAFHAO8LI4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Midnight Blue
2024-07-27,B09Y5MP7C4,4,Hchc good,R3LBEKMHL6NT5G,0,Good,https://www.amazon.in/gp/customer-reviews/R3LBEKMHL6NT5G/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Midnight Blue
2024-07-27,B09Y5MP7C4,4,It's good,R2DJA8Z3D9R9EY,0,It's good,https://www.amazon.in/gp/customer-reviews/R2DJA8Z3D9R9EY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Snow White
2024-07-27,B09Y5MP7C4,4,Nice,R1W7NIHBYET9EH,0,Noob,https://www.amazon.in/gp/customer-reviews/R1W7NIHBYET9EH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Snow White
2024-07-20,B09Y5MP7C4,4,Good battery life and calling quality,R3VS0OZLHQMB0R,0,Amazing product,https://www.amazon.in/gp/customer-reviews/R3VS0OZLHQMB0R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Mint Green
2024-07-26,B09Y5MP7C4,4,Design,R2HG37LD9GDN7P,0,Design,https://www.amazon.in/gp/customer-reviews/R2HG37LD9GDN7P/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Snow White
2024-07-20,B09Y5MP7C4,4,"Really good product, good value of money",R3NGB3ZCUEQ3HO,0,Great purchase,https://www.amazon.in/gp/customer-reviews/R3NGB3ZCUEQ3HO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B09Y5MP7C4,28221,9794,Colour: Charcoal Black
2024-06-18,B0CQJWQWD9,4,"I have been using this buds for a week, and now I am going to tell you guys my honest review if my review helps you somewhere then pls like1 - Talk about the batteryLiterally yrr it has adorable sound quality I would like to tell you , I got this buds at 11 June and I am writing review 18 June , then also its battery % showing 100 % ☺️I didn't charge yet since I bought this,  so I can say you are about to get awesome battery backup.2- Talk about the designIt's too compact and easy carry and also they have used too quality plastic compare to other buds you can see the some pictures3- talk about the soundYou will listen decent voice quality and punchy bass, I means it's too good4- talk about the call quality it's most important features According to meSo if your phone have a ANC or ENC ( means your phone is not too old ) then your call quality will awesome and clear too but if your phone doesn't have ENC or ANC or if there is none of these then you will have to face some issuesSo now time has come to rateBattery - 5/5Sound -5/5Design - 5/5Call - 4/5 ( it's depends on your phone ) overall it's a good product. So, if you are looking buds which comes upto 1000 then you can go with this product.....I hope my review will help you somewhere...Thankyou AmazonAniket ☺️☺️",R3MHPP55K1NP2M,20,"I have told about sound ,battery, call and design",https://www.amazon.in/gp/customer-reviews/R3MHPP55K1NP2M/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CQJWQWD9,9168,5310,Colour: Blue
2024-06-28,B0CQJWQWD9,4,"Nice earbuds, design is so cool, 2 weak ke baadAche se pata chelega kee ye earbuds actually kaisa hai. Abhi tak to mujhe thik laga",R37DBKYADNFHBZ,1,Nice earbuds,https://www.amazon.in/gp/customer-reviews/R37DBKYADNFHBZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B0CQJWQWD9,9168,5310,Colour: Blue
